 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
450;1919150000;Multas Previstas na Legislação de Trânsito;24/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;331.7
451;1919150000;Multas Previstas na Legislação de Trânsito;25/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;255.51
452;1121300000;Taxa de Autorização de Funcionamento de Transporte;25/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;263
453;1919150000;Multas Previstas na Legislação de Trânsito;26/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;387.66
454;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;150
455;1325020100;Receita de Remuneração de Depósitos de Poupança;30/11/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;16.12
456;1919150000;Multas Previstas na Legislação de Trânsito;01/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;204.61
457;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
458;1919150000;Multas Previstas na Legislação de Trânsito;02/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;91.72
459;1121300000;Taxa de Autorização de Funcionamento de Transporte;02/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
460;1919150000;Multas Previstas na Legislação de Trânsito;03/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;163.83
461;1919150000;Multas Previstas na Legislação de Trânsito;04/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;142.91
462;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
463;1919150000;Multas Previstas na Legislação de Trânsito;05/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;427.37
464;1121300000;Taxa de Autorização de Funcionamento de Transporte;05/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;51
465;1919150000;Multas Previstas na Legislação de Trânsito;08/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;291
466;1919150000;Multas Previstas na Legislação de Trânsito;09/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;321.85
467;1121300000;Taxa de Autorização de Funcionamento de Transporte;09/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
468;1919150000;Multas Previstas na Legislação de Trânsito;10/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;347.88
469;1919150000;Multas Previstas na Legislação de Trânsito;10/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;488.01
470;1919150000;Multas Previstas na Legislação de Trânsito;11/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;315.46
471;1919150000;Multas Previstas na Legislação de Trânsito;12/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;438.16
472;1919150000;Multas Previstas na Legislação de Trânsito;15/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;877.72
473;1919150000;Multas Previstas na Legislação de Trânsito;16/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;275.03
474;1919150000;Multas Previstas na Legislação de Trânsito;17/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;965.92
475;1121300000;Taxa de Autorização de Funcionamento de Transporte;17/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
476;1919150000;Multas Previstas na Legislação de Trânsito;18/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;640.35
477;1919150000;Multas Previstas na Legislação de Trânsito;18/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;473.45
478;1919150000;Multas Previstas na Legislação de Trânsito;19/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;210.33
479;1121300000;Taxa de Autorização de Funcionamento de Transporte;19/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;171
480;1919150000;Multas Previstas na Legislação de Trânsito;22/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;20.91
481;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;91
482;1919150000;Multas Previstas na Legislação de Trânsito;23/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;337.07
483;1919150000;Multas Previstas na Legislação de Trânsito;29/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;681.62
484;1919150000;Multas Previstas na Legislação de Trânsito;30/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;153.71
485;1919150000;Multas Previstas na Legislação de Trânsito;30/12/2014;SCTRANS;04.342.393/0001-72;120000.00;0;266.31
486;1121300000;Taxa de Autorização de Funcionamento de Transporte;31/12/2014;SCTRANS;04.342.393/0001-72;100000.00;0;51
487;1325020100;Receita de Remuneração de Depósitos de Poupança;31/12/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;32.38
