 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
394;1910011100;Multas Previstas em Legislação de Trânsito;09/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2118.09
395;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;250.8
396;1910011100;Multas Previstas em Legislação de Trânsito;10/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1465.43
397;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;163.6
398;1910011100;Multas Previstas em Legislação de Trânsito;11/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2031.83
399;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;343.2
400;1910011100;Multas Previstas em Legislação de Trânsito;12/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1403.20
401;1121011102;Taxa de Autorização de Funcionamento de Transporte;12/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;600
402;1910011100;Multas Previstas em Legislação de Trânsito;13/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;672.92
403;1910011100;Multas Previstas em Legislação de Trânsito;16/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1459.65
404;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;147.6
405;1910011100;Multas Previstas em Legislação de Trânsito;17/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;188.7
406;1910011100;Multas Previstas em Legislação de Trânsito;18/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;66.98
407;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;250.8
408;1910011100;Multas Previstas em Legislação de Trânsito;19/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;602
409;1121011102;Taxa de Autorização de Funcionamento de Transporte;19/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;271.6
410;1910011100;Multas Previstas em Legislação de Trânsito;20/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;943.87
411;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;756.8
412;1910011100;Multas Previstas em Legislação de Trânsito;23/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;660.93
413;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;803.6
414;1910011100;Multas Previstas em Legislação de Trânsito;24/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;803.77
415;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;708.1
416;1910011100;Multas Previstas em Legislação de Trânsito;25/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1001.59
417;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;547.86
418;1910011100;Multas Previstas em Legislação de Trânsito;27/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;562.72
419;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1404.70
420;1910011100;Multas Previstas em Legislação de Trânsito;27/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;911.5
421;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;604.5
423;1990991100;Outras Receitas - Zona Azul;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;2406.24
424;1910011100;Multas Previstas em Legislação de Trânsito;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;873.55
425;1121011102;Taxa de Autorização de Funcionamento de Transporte;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;263.6
426;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;0.93
427;1910011100;Multas Previstas em Legislação de Trânsito;01/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;382.93
428;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;83.6
429;1910011100;Multas Previstas em Legislação de Trânsito;02/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2028.29
430;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;597.5
431;1910011100;Multas Previstas em Legislação de Trânsito;03/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2687.23
432;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;471.6
433;1910011100;Multas Previstas em Legislação de Trânsito;04/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1268.45
434;1990991100;Outras Receitas - Zona Azul;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;58.88
435;1910011100;Multas Previstas em Legislação de Trânsito;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;545.96
436;1910011100;Multas Previstas em Legislação de Trânsito;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;23048.09
437;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;313.6
438;1910011100;Multas Previstas em Legislação de Trânsito;09/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3152.01
439;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;757.1
440;1910011100;Multas Previstas em Legislação de Trânsito;10/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;413.04
441;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;183.2
442;1910011100;Multas Previstas em Legislação de Trânsito;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1153.80
443;1910011100;Multas Previstas em Legislação de Trânsito;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;688.77
444;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;460
445;1910011100;Multas Previstas em Legislação de Trânsito;14/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;967.05
446;1910011100;Multas Previstas em Legislação de Trânsito;15/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;445.21
447;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;600
448;1910011100;Multas Previstas em Legislação de Trânsito;16/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;784.71
449;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;502
450;1910011100;Multas Previstas em Legislação de Trânsito;17/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;657.3
451;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;2552.60
452;1910011100;Multas Previstas em Legislação de Trânsito;18/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1007.65
453;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;740
454;1910011100;Multas Previstas em Legislação de Trânsito;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;602.01
455;1910011100;Multas Previstas em Legislação de Trânsito;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;39472.92
456;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;956.7
457;1910011100;Multas Previstas em Legislação de Trânsito;22/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1524.05
458;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;40
459;1910011100;Multas Previstas em Legislação de Trânsito;23/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;489.02
460;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;976.4
461;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;144.5
462;1910011100;Multas Previstas em Legislação de Trânsito;28/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1409.20
463;1910011100;Multas Previstas em Legislação de Trânsito;29/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1478.96
464;1910011100;Multas Previstas em Legislação de Trânsito;29/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;482.76
465;1990991100;Outras Receitas - Zona Azul;30/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;2189.44
466;1910011100;Multas Previstas em Legislação de Trânsito;30/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;274.35
467;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;31/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;1.54
468;1121011102;Taxa de Autorização de Funcionamento de Transporte;31/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1409.60
