 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
392;1919150000-Multas Previstas na Legislação de Trânsito;24/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;213,58
393;1919150000-Multas Previstas na Legislação de Trânsito;25/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;357,89
394;1121300000-Taxa de Autorização de Funcionamento de Transporte;25/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
395;1919150000-Multas Previstas na Legislação de Trânsito;26/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;562,36
396;1121300000-Taxa de Autorização de Funcionamento de Transporte;26/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
397;1919150000-Multas Previstas na Legislação de Trânsito;27/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;136,23
398;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;200
399;1919150000-Multas Previstas na Legislação de Trânsito;31/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;755,73
400;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;31/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;221,66
401;1919150000-Multas Previstas na Legislação de Trânsito;01/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;267,92
402;1919150000-Multas Previstas na Legislação de Trânsito;01/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;574,99
403;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
404;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
405;1919150000-Multas Previstas na Legislação de Trânsito;03/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;415,76
406;1919150000-Multas Previstas na Legislação de Trânsito;04/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;456,2
407;1919150000-Multas Previstas na Legislação de Trânsito;07/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.118,39
408;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
409;1919150000-Multas Previstas na Legislação de Trânsito;08/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;219,09
410;1121300000-Taxa de Autorização de Funcionamento de Transporte;08/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
411;1919150000-Multas Previstas na Legislação de Trânsito;09/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;913,65
412;1919150000-Multas Previstas na Legislação de Trânsito;10/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;334,9
413;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
414;1919150000-Multas Previstas na Legislação de Trânsito;11/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;677,35
415;1919150000-Multas Previstas na Legislação de Trânsito;14/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;381,65
416;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
417;1121300000-Taxa de Autorização de Funcionamento de Transporte;16/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;360
418;1919150000-Multas Previstas na Legislação de Trânsito;17/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;187,04
419;1919150000-Multas Previstas na Legislação de Trânsito;17/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;416,82
420;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
421;1919150000-Multas Previstas na Legislação de Trânsito;21/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;619
422;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
423;1919150000-Multas Previstas na Legislação de Trânsito;22/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;916,21
424;1919150000-Multas Previstas na Legislação de Trânsito;22/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;170,86
425;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
426;1919150000-Multas Previstas na Legislação de Trânsito;23/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;391,33
427;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
428;1919150000-Multas Previstas na Legislação de Trânsito;24/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;233,78
429;1121300000-Taxa de Autorização de Funcionamento de Transporte;24/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;200
430;1919150000-Multas Previstas na Legislação de Trânsito;25/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;308,34
431;1919150000-Multas Previstas na Legislação de Trânsito;28/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;392,01
432;1919150000-Multas Previstas na Legislação de Trânsito;29/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;514,34
433;1919150000-Multas Previstas na Legislação de Trânsito;30/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;307,1
434;1121300000-Taxa de Autorização de Funcionamento de Transporte;30/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
435;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/11/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;252,1
436;1919150000-Multas Previstas na Legislação de Trânsito;01/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;823,95
437;1919150000-Multas Previstas na Legislação de Trânsito;02/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;300,77
438;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
439;1919150000-Multas Previstas na Legislação de Trânsito;05/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;66,98
440;1919150000-Multas Previstas na Legislação de Trânsito;06/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;154,17
441;1919150000-Multas Previstas na Legislação de Trânsito;07/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;521,94
442;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
443;1919150000-Multas Previstas na Legislação de Trânsito;09/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;187,04
444;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
445;1919150000-Multas Previstas na Legislação de Trânsito;12/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;523,18
446;1919150000-Multas Previstas na Legislação de Trânsito;12/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;254,01
447;1919150000-Multas Previstas na Legislação de Trânsito;13/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;66,98
448;1919150000-Multas Previstas na Legislação de Trânsito;14/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;221,15
449;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
450;1919150000-Multas Previstas na Legislação de Trânsito;15/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;120,06
451;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
452;1919150000-Multas Previstas na Legislação de Trânsito;16/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;79,62
453;1919150000-Multas Previstas na Legislação de Trânsito;19/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;314,67
454;1919150000-Multas Previstas na Legislação de Trânsito;20/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;221,21
455;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
456;1919150000-Multas Previstas na Legislação de Trânsito;21/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;334,9
457;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
458;1919150000-Multas Previstas na Legislação de Trânsito;22/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;160,5
459;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;320
460;1919150000-Multas Previstas na Legislação de Trânsito;23/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;240,12
461;1919150000-Multas Previstas na Legislação de Trânsito;26/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;281,8
462;1919150000-Multas Previstas na Legislação de Trânsito;27/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;901,89
463;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
464;1919150000-Multas Previstas na Legislação de Trânsito;28/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;127,63
466;1919150000-Multas Previstas na Legislação de Trânsito;29/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;173,14
467;1919150000-Multas Previstas na Legislação de Trânsito;30/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;195,67
468;1922990000-Outras Restituições;05/12/2016;FOLHA DE PAGAMENTO - EFETIVOS;;5.000,00;0;298,77
469;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/12/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;95,92
