 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
191;1990991100-Outras Receitas;21/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;1.270,00
192;1990991100-Outras Receitas;21/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;2.200,00
193;1910011100-Multas Previstas em Legislação de Trânsito;21/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.020,43
194;1121011102-Taxa de Autorização de Funcionamento de Transporte;21/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;63,6
195;1910011100-Multas Previstas em Legislação de Trânsito;22/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;528,05
196;1121011102-Taxa de Autorização de Funcionamento de Transporte;22/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;330,8
197;1910011100-Multas Previstas em Legislação de Trânsito;23/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.435,38
198;1910011100-Multas Previstas em Legislação de Trânsito;23/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.244,80
199;1121011102-Taxa de Autorização de Funcionamento de Transporte;23/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;290,8
200;1910011100-Multas Previstas em Legislação de Trânsito;24/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.506,23
201;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;778,6
202;1121011102-Taxa de Autorização de Funcionamento de Transporte;27/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;614,5
203;1910011100-Multas Previstas em Legislação de Trânsito;27/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;965,1
204;1121011102-Taxa de Autorização de Funcionamento de Transporte;28/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;40
205;1910011100-Multas Previstas em Legislação de Trânsito;28/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.377,61
206;1910011100-Multas Previstas em Legislação de Trânsito;29/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.931,17
207;1121011102-Taxa de Autorização de Funcionamento de Transporte;29/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;531,5
208;1121011102-Taxa de Autorização de Funcionamento de Transporte;30/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;104,5
209;1910011100-Multas Previstas em Legislação de Trânsito;30/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.451,06
210;1121011102-Taxa de Autorização de Funcionamento de Transporte;31/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;266,8
211;1910011100-Multas Previstas em Legislação de Trânsito;31/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.622,09
212;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;31/05/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10.000,00;0;9,96
213;1121011102-Taxa de Autorização de Funcionamento de Transporte;03/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;23,6
214;1910011100-Multas Previstas em Legislação de Trânsito;03/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.103,26
215;1910011100-Multas Previstas em Legislação de Trânsito;04/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.073,45
216;1121011102-Taxa de Autorização de Funcionamento de Transporte;04/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;167,2
217;1121011102-Taxa de Autorização de Funcionamento de Transporte;05/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;423,2
218;1910011100-Multas Previstas em Legislação de Trânsito;05/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;4.352,65
219;1910011100-Multas Previstas em Legislação de Trânsito;06/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.498,37
220;1121011102-Taxa de Autorização de Funcionamento de Transporte;06/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.266,20
221;1910011100-Multas Previstas em Legislação de Trânsito;07/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.343,83
222;1121011102-Taxa de Autorização de Funcionamento de Transporte;07/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;96,6
223;1910011100-Multas Previstas em Legislação de Trânsito;10/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.282,90
224;1910011100-Multas Previstas em Legislação de Trânsito;11/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.082,87
225;1121011102-Taxa de Autorização de Funcionamento de Transporte;11/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;579,1
226;1910011100-Multas Previstas em Legislação de Trânsito;12/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.663,70
227;1121011102-Taxa de Autorização de Funcionamento de Transporte;12/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;786,8
228;1910011100-Multas Previstas em Legislação de Trânsito;13/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.011,67
229;1121011102-Taxa de Autorização de Funcionamento de Transporte;13/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;498,1
230;1910011100-Multas Previstas em Legislação de Trânsito;14/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;791,66
231;1121011102-Taxa de Autorização de Funcionamento de Transporte;14/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;83,6
232;1910011100-Multas Previstas em Legislação de Trânsito;17/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.438,89
233;1121011102-Taxa de Autorização de Funcionamento de Transporte;17/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;410,2
234;1910011100-Multas Previstas em Legislação de Trânsito;18/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.283,40
235;1121011102-Taxa de Autorização de Funcionamento de Transporte;18/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;243,8
236;1990991100-Outras Receitas;18/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;4.326,00
237;1121011102-Taxa de Autorização de Funcionamento de Transporte;19/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;83,5
238;1910011100-Multas Previstas em Legislação de Trânsito;19/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.331,34
239;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;508,1
240;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;255,3
241;1910011100-Multas Previstas em Legislação de Trânsito;25/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.248,66
242;1910011100-Multas Previstas em Legislação de Trânsito;26/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.295,22
243;1910011100-Multas Previstas em Legislação de Trânsito;26/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.909,74
244;1910011100-Multas Previstas em Legislação de Trânsito;26/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;670,54
245;1121011102-Taxa de Autorização de Funcionamento de Transporte;26/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;636,2
246;1910011100-Multas Previstas em Legislação de Trânsito;27/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;5.218,52
247;1121011102-Taxa de Autorização de Funcionamento de Transporte;27/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;311,6
248;1910011100-Multas Previstas em Legislação de Trânsito;28/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.982,55
249;1121011102-Taxa de Autorização de Funcionamento de Transporte;28/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;811,4
250;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;28/06/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10.000,00;0;7,18
251;1121011102-Taxa de Autorização de Funcionamento de Transporte;01/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;896
252;1910011100-Multas Previstas em Legislação de Trânsito;01/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.298,38
253;1910011100-Multas Previstas em Legislação de Trânsito;02/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.317,72
254;1121011102-Taxa de Autorização de Funcionamento de Transporte;02/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.904,50
255;1910011100-Multas Previstas em Legislação de Trânsito;03/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.936,64
256;1121011102-Taxa de Autorização de Funcionamento de Transporte;03/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.211,50
257;1910011100-Multas Previstas em Legislação de Trânsito;04/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.450,16
258;1121011102-Taxa de Autorização de Funcionamento de Transporte;04/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;924,2
259;1121011102-Taxa de Autorização de Funcionamento de Transporte;05/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;736,72
260;1910011100-Multas Previstas em Legislação de Trânsito;05/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.304,79
261;1910011100-Multas Previstas em Legislação de Trânsito;08/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.117,55
262;1121011102-Taxa de Autorização de Funcionamento de Transporte;08/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;373,5
263;1910011100-Multas Previstas em Legislação de Trânsito;09/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.539,55
264;1121011102-Taxa de Autorização de Funcionamento de Transporte;09/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.104,70
265;1910011100-Multas Previstas em Legislação de Trânsito;10/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.806,27
266;1121011102-Taxa de Autorização de Funcionamento de Transporte;10/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;727,6
267;1910011100-Multas Previstas em Legislação de Trânsito;11/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.749,83
268;1121011102-Taxa de Autorização de Funcionamento de Transporte;11/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;825,6
269;1910011100-Multas Previstas em Legislação de Trânsito;12/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.629,27
270;1121011102-Taxa de Autorização de Funcionamento de Transporte;12/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;975,5
271;1990991100-Outras Receitas;15/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;4.913,12
272;1910011100-Multas Previstas em Legislação de Trânsito;15/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.649,26
273;1121011102-Taxa de Autorização de Funcionamento de Transporte;15/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.008,30
274;1910011100-Multas Previstas em Legislação de Trânsito;16/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;976,33
275;1121011102-Taxa de Autorização de Funcionamento de Transporte;16/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;167,2
276;1910011100-Multas Previstas em Legislação de Trânsito;17/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.839,16
277;1121011102-Taxa de Autorização de Funcionamento de Transporte;17/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;2.286,90
278;1910011100-Multas Previstas em Legislação de Trânsito;18/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.699,56
279;1121011102-Taxa de Autorização de Funcionamento de Transporte;18/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.022,40
280;1121011102-Taxa de Autorização de Funcionamento de Transporte;19/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;467,4
281;1910011100-Multas Previstas em Legislação de Trânsito;19/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.320,99
282;1121011102-Taxa de Autorização de Funcionamento de Transporte;22/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;851,7
283;1910011100-Multas Previstas em Legislação de Trânsito;22/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.083,01
284;1910011100-Multas Previstas em Legislação de Trânsito;23/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.197,12
285;1910011100-Multas Previstas em Legislação de Trânsito;23/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;27.242,03
286;1121011102-Taxa de Autorização de Funcionamento de Transporte;23/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;204,5
287;1910011100-Multas Previstas em Legislação de Trânsito;24/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.028,94
288;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;2.182,10
289;1121011102-Taxa de Autorização de Funcionamento de Transporte;25/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.632,60
290;1910011100-Multas Previstas em Legislação de Trânsito;25/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.253,81
291;1910011100-Multas Previstas em Legislação de Trânsito;26/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.114,40
292;1910011100-Multas Previstas em Legislação de Trânsito;26/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;430,7
293;1121011102-Taxa de Autorização de Funcionamento de Transporte;29/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;203,6
294;1910011100-Multas Previstas em Legislação de Trânsito;29/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;817,13
295;1910011100-Multas Previstas em Legislação de Trânsito;30/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.927,99
296;1121011102-Taxa de Autorização de Funcionamento de Transporte;30/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;400,2
297;1121011102-Taxa de Autorização de Funcionamento de Transporte;31/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;562,5
298;1910011100-Multas Previstas em Legislação de Trânsito;31/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.669,72
299;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;31/07/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10.000,00;0;15,87
300;1121011102-Taxa de Autorização de Funcionamento de Transporte;01/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;167,2
301;1910011100-Multas Previstas em Legislação de Trânsito;01/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.389,43
302;1121011102-Taxa de Autorização de Funcionamento de Transporte;02/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.354,70
303;1910011100-Multas Previstas em Legislação de Trânsito;02/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.358,86
304;1910011100-Multas Previstas em Legislação de Trânsito;05/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;6.989,47
305;1121011102-Taxa de Autorização de Funcionamento de Transporte;05/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;2.156,60
306;1910011100-Multas Previstas em Legislação de Trânsito;06/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.891,43
307;1910011100-Multas Previstas em Legislação de Trânsito;07/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.505,16
308;1121011102-Taxa de Autorização de Funcionamento de Transporte;07/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;3.609,00
309;1121011102-Taxa de Autorização de Funcionamento de Transporte;08/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;2.814,10
310;1910011100-Multas Previstas em Legislação de Trânsito;08/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;312,02
311;1121011102-Taxa de Autorização de Funcionamento de Transporte;09/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;3.250,60
312;1910011100-Multas Previstas em Legislação de Trânsito;09/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.322,68
313;1121011102-Taxa de Autorização de Funcionamento de Transporte;12/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;348,45
314;1910011100-Multas Previstas em Legislação de Trânsito;12/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.297,90
315;1121011102-Taxa de Autorização de Funcionamento de Transporte;13/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;993,6
316;1910011100-Multas Previstas em Legislação de Trânsito;13/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.782,68
317;1990991100-Outras Receitas;14/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;4.936,38
318;1910011100-Multas Previstas em Legislação de Trânsito;14/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.087,10
319;1121011102-Taxa de Autorização de Funcionamento de Transporte;14/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.754,60
320;1910011100-Multas Previstas em Legislação de Trânsito;15/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.300,15
321;1121011102-Taxa de Autorização de Funcionamento de Transporte;15/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;580
322;1910011100-Multas Previstas em Legislação de Trânsito;16/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;955,78
323;1121011102-Taxa de Autorização de Funcionamento de Transporte;16/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;395,2
324;1910011100-Multas Previstas em Legislação de Trânsito;19/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.333,42
325;1121011102-Taxa de Autorização de Funcionamento de Transporte;19/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;687,2
326;1910011100-Multas Previstas em Legislação de Trânsito;20/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;616,21
327;1910011100-Multas Previstas em Legislação de Trânsito;21/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;594,9
328;1121011102-Taxa de Autorização de Funcionamento de Transporte;21/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.132,50
329;1910011100-Multas Previstas em Legislação de Trânsito;22/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;986,94
330;1121011102-Taxa de Autorização de Funcionamento de Transporte;22/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;120
331;1910011100-Multas Previstas em Legislação de Trânsito;23/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;988,01
332;1910011100-Multas Previstas em Legislação de Trânsito;26/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.617,97
333;1121011102-Taxa de Autorização de Funcionamento de Transporte;26/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;80
334;1121011102-Taxa de Autorização de Funcionamento de Transporte;27/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;208,1
335;1910011100-Multas Previstas em Legislação de Trânsito;27/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;6.084,68
336;1910011100-Multas Previstas em Legislação de Trânsito;28/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.404,76
337;1121011102-Taxa de Autorização de Funcionamento de Transporte;28/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.771,30
338;1121011102-Taxa de Autorização de Funcionamento de Transporte;29/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.977,20
339;1910011100-Multas Previstas em Legislação de Trânsito;29/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;469,02
340;1910011100-Multas Previstas em Legislação de Trânsito;30/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.827,48
341;1121011102-Taxa de Autorização de Funcionamento de Transporte;30/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;542,6
342;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;30/08/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10.000,00;0;9,02
343;1910011100-Multas Previstas em Legislação de Trânsito;02/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.143,69
344;1121011102-Taxa de Autorização de Funcionamento de Transporte;02/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;163,6
345;1910011100-Multas Previstas em Legislação de Trânsito;03/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.790,59
346;1121011102-Taxa de Autorização de Funcionamento de Transporte;03/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;430
347;1910011100-Multas Previstas em Legislação de Trânsito;04/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;5.575,52
348;1121011102-Taxa de Autorização de Funcionamento de Transporte;04/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;4.608,10
349;1910011100-Multas Previstas em Legislação de Trânsito;05/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.130,34
350;1121011102-Taxa de Autorização de Funcionamento de Transporte;05/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;864,2
351;1910011100-Multas Previstas em Legislação de Trânsito;06/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;3.237,14
352;1121011102-Taxa de Autorização de Funcionamento de Transporte;06/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;880,8
353;1910011100-Multas Previstas em Legislação de Trânsito;09/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;967,89
354;1121011102-Taxa de Autorização de Funcionamento de Transporte;09/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.030,00
355;1910011100-Multas Previstas em Legislação de Trânsito;10/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;5.024,80
356;1121011102-Taxa de Autorização de Funcionamento de Transporte;10/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;207,2
357;1910011100-Multas Previstas em Legislação de Trânsito;11/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.089,63
358;1121011102-Taxa de Autorização de Funcionamento de Transporte;11/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;499,6
359;1990991100-Outras Receitas;12/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;291,92
360;1990991100-Outras Receitas;12/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;404,88
361;1990991100-Outras Receitas;12/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;510,34
362;1990991100-Outras Receitas;12/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;796,64
363;1910011100-Multas Previstas em Legislação de Trânsito;12/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;2.003,93
364;1990991100-Outras Receitas;13/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;5.000,00
365;1121011102-Taxa de Autorização de Funcionamento de Transporte;13/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;703,11
366;1910011100-Multas Previstas em Legislação de Trânsito;13/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;270,92
367;1990991100-Outras Receitas;16/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;0;0;367
368;1910011100-Multas Previstas em Legislação de Trânsito;16/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.012,79
369;1121011102-Taxa de Autorização de Funcionamento de Transporte;16/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;2.041,00
370;1910011100-Multas Previstas em Legislação de Trânsito;17/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;491,63
371;1121011102-Taxa de Autorização de Funcionamento de Transporte;17/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;754,1
372;1910011100-Multas Previstas em Legislação de Trânsito;18/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.981,89
373;1121011102-Taxa de Autorização de Funcionamento de Transporte;18/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;1.938,60
374;1910011100-Multas Previstas em Legislação de Trânsito;19/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.780,06
375;1121011102-Taxa de Autorização de Funcionamento de Transporte;19/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;311,6
376;1910011100-Multas Previstas em Legislação de Trânsito;20/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.380,75
377;1121011102-Taxa de Autorização de Funcionamento de Transporte;20/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;83,6
378;1910011100-Multas Previstas em Legislação de Trânsito;23/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;945,47
379;1910011100-Multas Previstas em Legislação de Trânsito;23/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;13.385,70
380;1910011100-Multas Previstas em Legislação de Trânsito;24/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.742,99
381;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120.000,00;0;291,7
382;1910011100-Multas Previstas em Legislação de Trânsito;25/09/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720.000,00;0;1.426,57
