 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
207;1919150000-Multas Previstas na Legislação de Trânsito;10/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;124,54
208;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;291
209;1919150000-Multas Previstas na Legislação de Trânsito;11/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;243,8
210;1121300000-Taxa de Autorização de Funcionamento de Transporte;11/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;550
211;1919150000-Multas Previstas na Legislação de Trânsito;12/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;386,94
212;1121300000-Taxa de Autorização de Funcionamento de Transporte;12/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;240
213;1919150000-Multas Previstas na Legislação de Trânsito;15/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;321,44
214;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;200
215;1121300000-Taxa de Autorização de Funcionamento de Transporte;16/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;361,88
216;1121300000-Taxa de Autorização de Funcionamento de Transporte;16/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;480
217;1919150000-Multas Previstas na Legislação de Trânsito;17/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;392,22
218;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;430
219;1919150000-Multas Previstas na Legislação de Trânsito;18/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;679,53
220;1121300000-Taxa de Autorização de Funcionamento de Transporte;18/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;251
221;1919150000-Multas Previstas na Legislação de Trânsito;19/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;124,54
222;1121300000-Taxa de Autorização de Funcionamento de Transporte;19/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;182
223;1919150000-Multas Previstas na Legislação de Trânsito;22/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;137,87
224;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;560
225;1919150000-Multas Previstas na Legislação de Trânsito;23/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;124,54
226;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;502
227;1121300000-Taxa de Autorização de Funcionamento de Transporte;24/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;40
228;1919150000-Multas Previstas na Legislação de Trânsito;25/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;200,14
229;1919150000-Multas Previstas na Legislação de Trânsito;26/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;350,17
230;1919150000-Multas Previstas na Legislação de Trânsito;26/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;658,29
231;1121300000-Taxa de Autorização de Funcionamento de Transporte;26/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;382
232;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;80
233;1919150000-Multas Previstas na Legislação de Trânsito;30/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;84,1
234;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;1.200,00;0;5,93
235;1919150000-Multas Previstas na Legislação de Trânsito;01/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;346,5
236;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;200
237;1922990000-Outras Restituições;01/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
238;1922990000-Outras Restituições;01/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
239;1922990000-Outras Restituições;01/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
240;1922990000-Outras Restituições;01/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;1.000,00
241;1922990000-Outras Restituições;02/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
242;1922990000-Outras Restituições;02/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;200
243;1922990000-Outras Restituições;03/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;500
244;1922990000-Outras Restituições;05/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
245;1922990000-Outras Restituições;05/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;2.000,00
246;1922990000-Outras Restituições;05/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;1.100,00
247;1922990000-Outras Restituições;09/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;1.320,00
248;1922990000-Outras Restituições;12/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;2.840,00;0;850
249;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/06/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;108.070,00;0;286,28
250;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;433
251;1919150000-Multas Previstas na Legislação de Trânsito;02/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;94,21
252;1919150000-Multas Previstas na Legislação de Trânsito;01/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;229,9
253;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;510
254;1919150000-Multas Previstas na Legislação de Trânsito;03/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;839,83
255;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;200
256;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;511
257;1919150000-Multas Previstas na Legislação de Trânsito;07/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;225,63
258;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;160
259;1919150000-Multas Previstas na Legislação de Trânsito;08/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;42,05
260;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;230
261;1919150000-Multas Previstas na Legislação de Trânsito;09/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;196,91
262;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;280
263;1919150000-Multas Previstas na Legislação de Trânsito;10/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;269,28
264;1919150000-Multas Previstas na Legislação de Trânsito;10/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;11,72
265;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;350
266;1919150000-Multas Previstas na Legislação de Trânsito;13/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;260,8
267;1121300000-Taxa de Autorização de Funcionamento de Transporte;13/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;331
268;1919150000-Multas Previstas na Legislação de Trânsito;14/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;373,61
269;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
270;1919150000-Multas Previstas na Legislação de Trânsito;15/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;372,01
271;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;171
272;1919150000-Multas Previstas na Legislação de Trânsito;16/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;637,65
273;1121300000-Taxa de Autorização de Funcionamento de Transporte;16/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;150
274;1919150000-Multas Previstas na Legislação de Trânsito;17/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;592,85
275;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;240
276;1919150000-Multas Previstas na Legislação de Trânsito;20/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;887,16
277;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;360
278;1919150000-Multas Previstas na Legislação de Trânsito;21/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;452,87
279;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;280
280;1919150000-Multas Previstas na Legislação de Trânsito;22/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;53,77
281;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;600
282;1919150000-Multas Previstas na Legislação de Trânsito;23/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;403,94
283;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;251
284;1919150000-Multas Previstas na Legislação de Trânsito;24/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;925,95
285;1919150000-Multas Previstas na Legislação de Trânsito;24/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;233,1
287;1121300000-Taxa de Autorização de Funcionamento de Transporte;24/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;440
288;1919150000-Multas Previstas na Legislação de Trânsito;27/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;279,4
289;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;880
290;1919150000-Multas Previstas na Legislação de Trânsito;28/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;136,26
291;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;662
292;1919150000-Multas Previstas na Legislação de Trânsito;29/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;403,94
293;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;800
294;1919150000-Multas Previstas na Legislação de Trânsito;30/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;1.200,09
295;1121300000-Taxa de Autorização de Funcionamento de Transporte;30/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;480
296;1919150000-Multas Previstas na Legislação de Trânsito;31/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;488,34
297;1121300000-Taxa de Autorização de Funcionamento de Transporte;31/07/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;400
298;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;31/07/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;1.200,00;0;196,17
301;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
302;1919150000-Multas Previstas na Legislação de Trânsito;03/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;238,96
303;1919150000-Multas Previstas na Legislação de Trânsito;04/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;882,7
304;1121300000-Taxa de Autorização de Funcionamento de Transporte;04/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;411
305;1919150000-Multas Previstas na Legislação de Trânsito;05/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;919,09
306;1919150000-Multas Previstas na Legislação de Trânsito;05/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;467,82
307;1121300000-Taxa de Autorização de Funcionamento de Transporte;05/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;451
308;1919150000-Multas Previstas na Legislação de Trânsito;06/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;285,4
309;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
310;1919150000-Multas Previstas na Legislação de Trânsito;07/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;1.045,22
311;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
312;1919150000-Multas Previstas na Legislação de Trânsito;10/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;86,74
313;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;462
314;1919150000-Multas Previstas na Legislação de Trânsito;11/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;85,71
315;1121300000-Taxa de Autorização de Funcionamento de Transporte;11/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
316;1919150000-Multas Previstas na Legislação de Trânsito;12/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;618,34
317;1121300000-Taxa de Autorização de Funcionamento de Transporte;12/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;131
318;1919150000-Multas Previstas na Legislação de Trânsito;13/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;455,5
319;1919150000-Multas Previstas na Legislação de Trânsito;14/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;380,49
320;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
321;1919150000-Multas Previstas na Legislação de Trânsito;17/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;516,75
322;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
323;1919150000-Multas Previstas na Legislação de Trânsito;18/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;166,59
324;1121300000-Taxa de Autorização de Funcionamento de Transporte;18/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
325;1919150000-Multas Previstas na Legislação de Trânsito;19/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;210,18
326;1121300000-Taxa de Autorização de Funcionamento de Transporte;19/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;262
327;1919150000-Multas Previstas na Legislação de Trânsito;20/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;161,31
328;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;171
329;1919150000-Multas Previstas na Legislação de Trânsito;21/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;334,78
330;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
331;1919150000-Multas Previstas na Legislação de Trânsito;24/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;187,87
332;1919150000-Multas Previstas na Legislação de Trânsito;25/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;469,43
333;1121300000-Taxa de Autorização de Funcionamento de Transporte;25/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;331
334;1919150000-Multas Previstas na Legislação de Trânsito;26/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;53,77
335;1121300000-Taxa de Autorização de Funcionamento de Transporte;26/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;660
336;1919150000-Multas Previstas na Legislação de Trânsito;27/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;227,24
337;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
338;1919150000-Multas Previstas na Legislação de Trânsito;28/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;256,73
339;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
340;1919150000-Multas Previstas na Legislação de Trânsito;31/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;207,02
341;1121300000-Taxa de Autorização de Funcionamento de Transporte;31/08/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
342;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;31/08/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;1.200,00;0;236,52
343;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;171
344;1919150000-Multas Previstas na Legislação de Trânsito;01/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;570,9
345;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;360
346;1919150000-Multas Previstas na Legislação de Trânsito;02/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;280
347;1919150000-Multas Previstas na Legislação de Trânsito;03/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;1.541,33
348;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;142
349;1919150000-Multas Previstas na Legislação de Trânsito;04/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;1.082,28
350;1121300000-Taxa de Autorização de Funcionamento de Transporte;04/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;160
351;1919150000-Multas Previstas na Legislação de Trânsito;08/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;540,55
352;1919150000-Multas Previstas na Legislação de Trânsito;09/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;326,38
353;1919150000-Multas Previstas na Legislação de Trânsito;09/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;215,9
354;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;171
355;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;613
356;1919150000-Multas Previstas na Legislação de Trânsito;11/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;1.168,55
357;1121300000-Taxa de Autorização de Funcionamento de Transporte;11/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;320
358;1919150000-Multas Previstas na Legislação de Trânsito;24/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;492,09
359;1121300000-Taxa de Autorização de Funcionamento de Transporte;24/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;133
360;1919150000-Multas Previstas na Legislação de Trânsito;25/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;542,63
361;1121300000-Taxa de Autorização de Funcionamento de Transporte;25/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
362;1919150000-Multas Previstas na Legislação de Trânsito;28/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;220,35
363;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;499
364;1919150000-Multas Previstas na Legislação de Trânsito;29/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;403,94
365;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;240
366;1919150000-Multas Previstas na Legislação de Trânsito;30/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;344,89
367;1121300000-Taxa de Autorização de Funcionamento de Transporte;30/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
368;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
369;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;153
370;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;200
371;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;40
372;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;160
373;1919150000-Multas Previstas na Legislação de Trânsito;23/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;263,22
374;1919150000-Multas Previstas na Legislação de Trânsito;23/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;371,46
375;1919150000-Multas Previstas na Legislação de Trânsito;23/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;718,6
376;1919150000-Multas Previstas na Legislação de Trânsito;23/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;136,26
377;1919150000-Multas Previstas na Legislação de Trânsito;23/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;249,08
378;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/09/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;493
379;1919150000-Multas Previstas na Legislação de Trânsito;24/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;149,59
380;1919150000-Multas Previstas na Legislação de Trânsito;24/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;136,26
381;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/09/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;1.200,00;0;260,14
382;1922990000-Outras Restituições;30/09/2015;FOLHA DE PAGAMENTO - ADMINISTRAÇÃO;;2.840,00;0;554,26
383;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;539
384;1919150000-Multas Previstas na Legislação de Trânsito;02/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;35,16
385;1919150000-Multas Previstas na Legislação de Trânsito;08/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;350,17
386;1121300000-Taxa de Autorização de Funcionamento de Transporte;05/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
387;1919150000-Multas Previstas na Legislação de Trânsito;06/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;94,21
388;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
389;1919150000-Multas Previstas na Legislação de Trânsito;07/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;95,81
390;1919150000-Multas Previstas na Legislação de Trânsito;07/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;120
391;1121300000-Taxa de Autorização de Funcionamento de Transporte;08/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;93
392;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;106
393;1919150000-Multas Previstas na Legislação de Trânsito;13/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;84,1
394;1121300000-Taxa de Autorização de Funcionamento de Transporte;13/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
395;1919150000-Multas Previstas na Legislação de Trânsito;14/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;84,1
396;1919150000-Multas Previstas na Legislação de Trânsito;14/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;94,21
397;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;133
398;1919150000-Multas Previstas na Legislação de Trânsito;16/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;353,7
399;1919150000-Multas Previstas na Legislação de Trânsito;19/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;82,49
400;1121300000-Taxa de Autorização de Funcionamento de Transporte;19/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;126
401;1919150000-Multas Previstas na Legislação de Trânsito;20/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;46,88
402;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
403;1919150000-Multas Previstas na Legislação de Trânsito;21/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;460,55
404;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
405;1919150000-Multas Previstas na Legislação de Trânsito;22/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;546,76
406;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;120
407;1919150000-Multas Previstas na Legislação de Trânsito;23/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;439,1
408;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;80
409;1919150000-Multas Previstas na Legislação de Trânsito;26/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;207,03
410;1121300000-Taxa de Autorização de Funcionamento de Transporte;26/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;53
411;1919150000-Multas Previstas na Legislação de Trânsito;27/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;528,48
412;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/10/2015;SCTRANS;04.342.393/0001-72;108.070,00;0;133
413;1919150000-Multas Previstas na Legislação de Trânsito;28/10/2015;BANCO DO BRASIL S/A;00.000.000/0099-03;143.131,00;0;478,73
