 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
1;1910011100;Multas Previstas em Legislação de Trânsito;02/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3483.36
2;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;104.5
3;1910011100;Multas Previstas em Legislação de Trânsito;03/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3175.15
4;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;199.2
5;1910011100;Multas Previstas em Legislação de Trânsito;07/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1727.08
6;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;387.2
7;1910011100;Multas Previstas em Legislação de Trânsito;08/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3326.97
8;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;263.2
9;1910011100;Multas Previstas em Legislação de Trânsito;09/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3098.83
10;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;406.8
11;1910011100;Multas Previstas em Legislação de Trânsito;10/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3480.45
12;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;426.4
13;1910011100;Multas Previstas em Legislação de Trânsito;11/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1975.70
14;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;143.8
15;1910011100;Multas Previstas em Legislação de Trânsito;14/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1905.83
16;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;564.7
17;1910011100;Multas Previstas em Legislação de Trânsito;15/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1217.99
18;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;362.8
19;1910011100;Multas Previstas em Legislação de Trânsito;16/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;375.65
20;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;385.76
21;1910011100;Multas Previstas em Legislação de Trânsito;17/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1512.29
22;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;219.2
23;1910011100;Multas Previstas em Legislação de Trânsito;18/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1296.73
24;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;23.6
25;1910011100;Multas Previstas em Legislação de Trânsito;21/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1189.10
26;1910011100;Multas Previstas em Legislação de Trânsito;22/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1322.75
27;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;183.2
28;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;422.4
29;1910011100;Multas Previstas em Legislação de Trânsito;23/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1055.07
30;1910011100;Multas Previstas em Legislação de Trânsito;24/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;187.64
31;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;928.8
32;1910011100;Multas Previstas em Legislação de Trânsito;25/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1355.04
33;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1511.70
34;1910011100;Multas Previstas em Legislação de Trânsito;28/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2063.58
35;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;582
36;1910011100;Multas Previstas em Legislação de Trânsito;29/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1128.48
37;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;99.6
38;1910011100;Multas Previstas em Legislação de Trânsito;30/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1189.89
39;1121011102;Taxa de Autorização de Funcionamento de Transporte;30/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;855.7
40;1910011100;Multas Previstas em Legislação de Trânsito;31/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1376.67
41;1121011102;Taxa de Autorização de Funcionamento de Transporte;31/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;306.8
42;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;31/01/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10000.00;0;4.2
43;1910011100;Multas Previstas em Legislação de Trânsito;01/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2038.75
44;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;626.8
45;1910011100;Multas Previstas em Legislação de Trânsito;04/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2441.25
46;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;585.4
47;1910011100;Multas Previstas em Legislação de Trânsito;05/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3037.79
48;1910011100;Multas Previstas em Legislação de Trânsito;06/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;446.15
49;1121011102;Taxa de Autorização de Funcionamento de Transporte;06/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;223.2
50;1910011100;Multas Previstas em Legislação de Trânsito;07/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;785.21
51;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;3051.80
52;1910011100;Multas Previstas em Legislação de Trânsito;08/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1401.33
53;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;319.7
54;1910011100;Multas Previstas em Legislação de Trânsito;08/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;11983.88
55;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;711.6
56;1910011100;Multas Previstas em Legislação de Trânsito;11/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1118.72
57;1910011100;Multas Previstas em Legislação de Trânsito;12/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1747.56
58;1121011102;Taxa de Autorização de Funcionamento de Transporte;12/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;966.6
59;1910011100;Multas Previstas em Legislação de Trânsito;13/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1482.15
60;1121011102;Taxa de Autorização de Funcionamento de Transporte;13/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;562
61;1910011100;Multas Previstas em Legislação de Trânsito;14/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1389.33
62;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;698
63;1910011100;Multas Previstas em Legislação de Trânsito;15/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2170.57
64;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;817.7
65;1910011100;Multas Previstas em Legislação de Trânsito;18/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1355.14
66;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;506.8
67;1910011100;Multas Previstas em Legislação de Trânsito;19/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;772.01
68;1910011100;Multas Previstas em Legislação de Trânsito;20/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1130.58
69;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;645.6
70;1910011100;Multas Previstas em Legislação de Trânsito;21/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;364.43
71;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1241.60
72;1910011100;Multas Previstas em Legislação de Trânsito;22/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1488.69
73;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;586.8
74;1910011100;Multas Previstas em Legislação de Trânsito;25/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1293.49
75;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;634.4
76;1910011100;Multas Previstas em Legislação de Trânsito;26/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2378.96
77;1121011102;Taxa de Autorização de Funcionamento de Transporte;26/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;666
78;1910011100;Multas Previstas em Legislação de Trânsito;27/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;23639.19
79;1910011100;Multas Previstas em Legislação de Trânsito;27/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2631.71
80;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;241.1
81;1910011100;Multas Previstas em Legislação de Trânsito;28/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;747.16
82;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;499.6
83;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;28/02/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10000.00;0;16.36
84;1910011100;Multas Previstas em Legislação de Trânsito;01/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1948.81
85;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;745.6
86;1910011100;Multas Previstas em Legislação de Trânsito;06/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2480.46
87;1121011102;Taxa de Autorização de Funcionamento de Transporte;06/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1815.40
88;1910011100;Multas Previstas em Legislação de Trânsito;07/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2715.84
89;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;110
90;1910011100;Multas Previstas em Legislação de Trânsito;07/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1198.68
91;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;813.6
92;1910011100;Multas Previstas em Legislação de Trânsito;11/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1406.62
93;1910011100;Multas Previstas em Legislação de Trânsito;12/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2224.20
94;1121011102;Taxa de Autorização de Funcionamento de Transporte;12/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;847.2
95;1910011100;Multas Previstas em Legislação de Trânsito;13/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1500.55
96;1121011102;Taxa de Autorização de Funcionamento de Transporte;13/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;96.6
97;1910011100;Multas Previstas em Legislação de Trânsito;14/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1686.64
98;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;827.5
99;1910011100;Multas Previstas em Legislação de Trânsito;15/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1884.50
100;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;373.6
101;1910011100;Multas Previstas em Legislação de Trânsito;18/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1299.10
102;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;230.4
103;1910011100;Multas Previstas em Legislação de Trânsito;19/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2057.49
104;1121011102;Taxa de Autorização de Funcionamento de Transporte;19/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;286.8
105;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;370.4
107;1910011100;Multas Previstas em Legislação de Trânsito;21/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1644.94
108;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;229.6
109;1910011100;Multas Previstas em Legislação de Trânsito;21/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1565.23
110;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1254.15
111;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;692.2
112;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1626.09
113;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;530
114;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;3928.57
115;1121011102;Taxa de Autorização de Funcionamento de Transporte;26/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;3019.80
116;1121011102;Taxa de Autorização de Funcionamento de Transporte;26/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;180.2
117;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;993.3
118;1910011100;Multas Previstas em Legislação de Trânsito;27/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1324.14
119;1910011100;Multas Previstas em Legislação de Trânsito;28/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1525.63
120;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;831.3
121;1910011100;Multas Previstas em Legislação de Trânsito;29/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1142.07
122;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1267.20
123;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;29/03/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;10000.00;0;15.79
124;1910011100;Multas Previstas em Legislação de Trânsito;01/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1354.13
125;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1590.30
126;1910011100;Multas Previstas em Legislação de Trânsito;02/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2696.62
127;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;407.4
128;1910011100;Multas Previstas em Legislação de Trânsito;03/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;4446.24
129;1121011102;Taxa de Autorização de Funcionamento de Transporte;03/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1775.60
130;1910011100;Multas Previstas em Legislação de Trânsito;04/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2684.86
131;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;831.7
132;1910011100;Multas Previstas em Legislação de Trânsito;05/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1743.57
133;1121011102;Taxa de Autorização de Funcionamento de Transporte;05/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;904.3
134;1910011100;Multas Previstas em Legislação de Trânsito;08/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1209.10
135;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;542.4
136;1910011100;Multas Previstas em Legislação de Trânsito;09/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2289.64
137;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;1459.20
138;1910011100;Multas Previstas em Legislação de Trânsito;10/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1857.22
139;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;370.4
140;1910011100;Multas Previstas em Legislação de Trânsito;11/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1348.74
141;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;763.2
142;1910011100;Multas Previstas em Legislação de Trânsito;12/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1685.44
143;1121011102;Taxa de Autorização de Funcionamento de Transporte;12/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;363.4
144;1910011100;Multas Previstas em Legislação de Trânsito;15/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1447.97
145;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;357.2
146;1910011100;Multas Previstas em Legislação de Trânsito;16/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;3717.61
147;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;697.2
148;1910011100;Multas Previstas em Legislação de Trânsito;17/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;636.51
149;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;868
150;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;682.8
151;1910011100;Multas Previstas em Legislação de Trânsito;22/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;988.57
152;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;123.6
153;1910011100;Multas Previstas em Legislação de Trânsito;23/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1944.99
154;1910011100;Multas Previstas em Legislação de Trânsito;23/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;1093.45
155;1910011100;Multas Previstas em Legislação de Trânsito;23/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;675.87
156;1910011100;Multas Previstas em Legislação de Trânsito;24/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;167.2
157;1910011100;Multas Previstas em Legislação de Trânsito;25/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;720000.00;0;2468.37
158;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/04/2019;BANCO DO BRASIL S/A;00.000.000/0099-03;120000.00;0;710
