 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
386;1919150000;Multas Previstas na Legislação de Trânsito;04/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3034.85
387;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;269
388;1919150000;Multas Previstas na Legislação de Trânsito;08/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;849.75
389;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;222
390;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;1303.10
391;1919150000;Multas Previstas na Legislação de Trânsito;09/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;923.01
392;1121300000;Taxa de Autorização de Funcionamento de Transporte;09/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;170.5
393;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;209
394;1919150000;Multas Previstas na Legislação de Trânsito;11/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1670.43
395;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;169
396;1919150000;Multas Previstas na Legislação de Trânsito;15/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2462.51
397;1919150000;Multas Previstas na Legislação de Trânsito;15/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1629.31
398;1919150000;Multas Previstas na Legislação de Trânsito;15/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1421.58
399;1919150000;Multas Previstas na Legislação de Trânsito;15/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1700.85
400;1121300000;Taxa de Autorização de Funcionamento de Transporte;15/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;290
401;1919150000;Multas Previstas na Legislação de Trânsito;16/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3414.88
402;1919150000;Multas Previstas na Legislação de Trânsito;16/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2449.40
403;1121300000;Taxa de Autorização de Funcionamento de Transporte;16/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;104.5
404;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;53
405;1919150000;Multas Previstas na Legislação de Trânsito;19/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2557.65
406;1919150000;Multas Previstas na Legislação de Trânsito;22/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1137.48
407;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;229
408;1919150000;Multas Previstas na Legislação de Trânsito;23/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1271.40
409;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;80
410;1919150000;Multas Previstas na Legislação de Trânsito;24/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;531.77
411;1121300000;Taxa de Autorização de Funcionamento de Transporte;24/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;93
412;1919150000;Multas Previstas na Legislação de Trânsito;25/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1668.73
413;1121300000;Taxa de Autorização de Funcionamento de Transporte;25/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;209
414;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1317.70
415;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3561.88
416;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2178.23
417;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1571.96
418;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1492.87
419;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1636.20
420;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1230.18
421;1919150000;Multas Previstas na Legislação de Trânsito;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;85.61
422;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;480
423;1919150000;Multas Previstas na Legislação de Trânsito;29/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1171.56
424;1919150000;Multas Previstas na Legislação de Trânsito;30/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;4231.48
425;1919150000;Multas Previstas na Legislação de Trânsito;30/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;15727.16
426;1919150000;Multas Previstas na Legislação de Trânsito;31/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2278.02
427;1121300000;Taxa de Autorização de Funcionamento de Transporte;31/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;855
428;1325029900;Remuneração de Outros Depósitos de Recursos não vinculados;31/10/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;11000.00;0;10.53
429;1919150000;Multas Previstas na Legislação de Trânsito;01/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1795.39
430;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;209
431;1919150000;Multas Previstas na Legislação de Trânsito;05/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3669.88
432;1919150000;Multas Previstas na Legislação de Trânsito;06/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2699.25
433;1919150000;Multas Previstas na Legislação de Trânsito;06/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2043.38
434;1919150000;Multas Previstas na Legislação de Trânsito;08/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2049.51
435;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;249
436;1919150000;Multas Previstas na Legislação de Trânsito;09/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1003.71
437;1121300000;Taxa de Autorização de Funcionamento de Transporte;09/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;100
438;1919150000;Multas Previstas na Legislação de Trânsito;12/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1837.83
439;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;480
440;1919150000;Multas Previstas na Legislação de Trânsito;13/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;777.23
441;1121300000;Taxa de Autorização de Funcionamento de Transporte;13/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;402
442;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;104.5
443;1919150000;Multas Previstas na Legislação de Trânsito;16/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;725.05
444;1919150000;Multas Previstas na Legislação de Trânsito;16/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1535.04
445;1121300000;Taxa de Autorização de Funcionamento de Transporte;16/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;329
446;1919150000;Multas Previstas na Legislação de Trânsito;19/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1464.89
447;1919150000;Multas Previstas na Legislação de Trânsito;19/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;869.71
448;1121300000;Taxa de Autorização de Funcionamento de Transporte;19/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;117.5
449;1919150000;Multas Previstas na Legislação de Trânsito;21/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1996.77
450;1919150000;Multas Previstas na Legislação de Trânsito;23/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1069.50
451;1919150000;Multas Previstas na Legislação de Trânsito;23/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1380.83
452;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;484.5
453;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;268.1
454;1919150000;Multas Previstas na Legislação de Trânsito;26/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;846.02
455;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;249
456;1919150000;Multas Previstas na Legislação de Trânsito;27/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1266.62
457;1121300000;Taxa de Autorização de Funcionamento de Transporte;27/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;500
458;1919150000;Multas Previstas na Legislação de Trânsito;28/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;728.01
459;1919150000;Multas Previstas na Legislação de Trânsito;29/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3499.64
460;1919150000;Multas Previstas na Legislação de Trânsito;30/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1012.98
461;1919150000;Multas Previstas na Legislação de Trânsito;30/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;16013.60
462;1919150000;Multas Previstas na Legislação de Trânsito;03/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2014.36
463;1121300000;Taxa de Autorização de Funcionamento de Transporte;03/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;40
464;1919150000;Multas Previstas na Legislação de Trânsito;04/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1465.98
465;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;83.6
466;1325029900;Remuneração de Outros Depósitos de Recursos não vinculados;30/11/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;11000.00;0;5.47
467;1919150000;Multas Previstas na Legislação de Trânsito;05/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3268.94
469;1919150000;Multas Previstas na Legislação de Trânsito;06/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2978.53
470;1121300000;Taxa de Autorização de Funcionamento de Transporte;06/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;104.5
471;1919150000;Multas Previstas na Legislação de Trânsito;07/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;984.8
472;1121300000;Taxa de Autorização de Funcionamento de Transporte;07/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;189
473;1919150000;Multas Previstas na Legislação de Trânsito;10/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1149.04
474;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;117.5
475;1919150000;Multas Previstas na Legislação de Trânsito;11/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1545.57
476;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;80
477;1919150000;Multas Previstas na Legislação de Trânsito;12/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;693.49
478;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;53
479;1919150000;Multas Previstas na Legislação de Trânsito;13/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;363.06
480;1919150000;Multas Previstas na Legislação de Trânsito;14/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;13453.45
481;1121300000;Taxa de Autorização de Funcionamento de Transporte;13/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;329
482;1919150000;Multas Previstas na Legislação de Trânsito;14/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1259.10
483;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;40
484;1919150000;Multas Previstas na Legislação de Trânsito;17/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1190.09
485;1919150000;Multas Previstas na Legislação de Trânsito;18/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2249.92
488;1919150000;Multas Previstas na Legislação de Trânsito;20/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2141.30
489;1919150000;Multas Previstas na Legislação de Trânsito;20/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1413.65
490;1121300000;Taxa de Autorização de Funcionamento de Transporte;20/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;609
491;1919150000;Multas Previstas na Legislação de Trânsito;21/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;942.25
492;1121300000;Taxa de Autorização de Funcionamento de Transporte;21/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;269
493;1919150000;Multas Previstas na Legislação de Trânsito;24/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;1001.64
494;1121300000;Taxa de Autorização de Funcionamento de Transporte;24/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;223.31
495;1919150000;Multas Previstas na Legislação de Trânsito;26/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2393.80
497;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;100
498;1919150000;Multas Previstas na Legislação de Trânsito;27/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;2247.78
499;1919150000;Multas Previstas na Legislação de Trânsito;27/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;565.56
500;1121300000;Taxa de Autorização de Funcionamento de Transporte;28/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;209
501;1919150000;Multas Previstas na Legislação de Trânsito;31/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;600000.00;64.910,05;3498.18
502;1121300000;Taxa de Autorização de Funcionamento de Transporte;31/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;110000.00;0;144.5
503;1325029900;Remuneração de Outros Depósitos de Recursos não vinculados;31/12/2018;BANCO DO BRASIL S/A;00.000.000/0099-03;11000.00;0;4.93
